ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2256664-20170716,2533409,381052,1,"THE CORRIB - IRISH PUB, INC.",The Highstool,5522 N ELSTON AVE,CHICAGO,IL,60630,45,49,45-49,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2256664,RENEW,,05/15/2017,07/06/2017,N,07/16/2017,07/15/2019,07/06/2017,07/06/2017,AAI,,,41.981537587,-87.762219198,"(41.9815375874498, -87.76221919812195)"
26248-20181116,2623231,10775,1,"CLUB LUCKY, INC.",CLUB LUCKY,1822-1824 W WABANSIA AVE,CHICAGO,IL,60622,32,35,32-35,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,26248,RENEW,,09/15/2018,09/26/2018,N,11/16/2018,11/15/2020,09/26/2018,09/27/2018,AAI,,,41.912476985,-87.673618468,"(41.91247698463728, -87.67361846778101)"
27288-20191016,2685739,63619,1,"THE OLD TIME TAP, INC.",OLD TIME TAP INC.,13501 S BRANDON AVE 1ST,CHICAGO,IL,60633,10,16,10-16,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,27288,RENEW,,08/15/2019,09/29/2019,N,10/16/2019,10/15/2021,09/29/2019,09/30/2019,AAI,,,41.649950173,-87.545781839,"(41.64995017313985, -87.54578183873457)"
47734-20181216,2628196,16882,1,"SONNY ONE, LTD.",SMALL BAR #1,2956 N ALBANY AVE,CHICAGO,IL,60618,35,18,35-18,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,47734,RENEW,,10/15/2018,11/20/2018,N,12/16/2018,07/15/2021,11/20/2018,12/05/2018,AAI,,,41.935547698,-87.70521895,"(41.93554769753773, -87.70521894972788)"
23988-20170916,2544430,29912,1,"THE CLADDAGH RING PUB, INCORPORATED","THE CLADDAGH RING PUB, INC",2306 W FOSTER AVE 1ST,CHICAGO,IL,60625,40,21,40-21,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,23988,RENEW,,07/15/2017,09/15/2017,N,09/16/2017,09/15/2019,09/15/2017,09/18/2017,AAI,,,41.976032649,-87.687031705,"(41.976032649455846, -87.68703170509428)"
1231-20190816,2671926,237,1,TELLERS INC,CUNNEEN'S PUB,1424 W DEVON AVE 1ST,CHICAGO,IL,60660,49,11,49-11,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1231,RENEW,,06/15/2019,08/12/2019,N,08/16/2019,08/15/2021,08/12/2019,08/13/2019,AAI,,26,41.998233382,-87.666601569,"(41.99823338201386, -87.66660156947138)"
1618976-20181116,2624434,294329,1,"RICHMOND TAVERN, INC.",RICHMOND TAVERN,2944 W GRAND AVE,CHICAGO,IL,60622,36,21,36-21,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1618976,RENEW,,09/15/2018,11/13/2018,N,11/16/2018,11/15/2020,11/13/2018,11/13/2018,AAI,,,41.896089171,-87.700748233,"(41.89608917059594, -87.70074823336402)"
68172-20170616,2524455,20937,1,"KAZIMIERZANKA, INC.",KAZIMIERZANKA,4785 S ARCHER AVE,CHICAGO,IL,60632,14,13,14-13,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,68172,RENEW,,04/15/2017,06/02/2017,N,06/16/2017,06/15/2019,06/02/2017,06/05/2017,AAI,,39,41.806547401,-87.71630467,"(41.80654740106753, -87.71630466982813)"
2124847-20180416,2581733,360086,1,NICKEL LIQUORS INC.,GEE JAYS,8550 S PULASKI RD 1,CHICAGO,IL,60652,18,6,18-6,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2124847,RENEW,,02/15/2018,04/03/2018,N,04/16/2018,10/15/2020,04/03/2018,04/03/2018,AAI,,,41.736965321,-87.721652118,"(41.73696532128921, -87.72165211814503)"
350-20170416,2512098,61,1,CLOVER CORPORATION,KELLY'S PUB,949 W WEBSTER AVE 1ST,CHICAGO,IL,60614,43,21,43-21,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,350,RENEW,,02/15/2017,03/05/2017,N,04/16/2017,04/15/2019,03/05/2017,03/07/2017,AAI,,,41.921636619,-87.653004084,"(41.92163661876611, -87.65300408425684)"
2064635-20190316,2644766,357596,1,"WALLY'S LOUNGE, INC.",REED'S LOCAL,3017 W BELMONT AVE 1ST,CHICAGO,IL,60618,35,13,35-13,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2064635,RENEW,,01/15/2019,02/19/2019,N,03/16/2019,07/15/2021,02/19/2019,02/20/2019,AAI,,,41.939250071,-87.703414696,"(41.939250071206494, -87.70341469627277)"
748-20180116,2565211,138,1,GUIDE INC,GUIDE'S SPORTS CLUB,5544 S ARCHER AVE 1ST,CHICAGO,IL,60638,23,34,23-34,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,748,RENEW,,11/15/2017,12/01/2017,N,01/16/2018,01/15/2020,12/01/2017,12/04/2017,AAI,,,41.797992787,-87.748297363,"(41.797992787088695, -87.74829736304864)"
2298769-20180616,2593608,385075,2,"BEERMISCUOUS, LLC",BEERMISCUOUS,2812 N LINCOLN AVE 1,CHICAGO,IL,60657,32,8,32-8,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2298769,RENEW,,04/15/2018,04/26/2018,N,06/16/2018,07/15/2021,04/26/2018,04/27/2018,AAI,,27,41.932813165,-87.659280615,"(41.932813164830016, -87.65928061515918)"
13539-20190516,2653554,6291,1,CHICAGO NEWSROOM INC,"CHICAGO NEWSROOM, INC",500 W MADISON ST,CHICAGO,IL,60661,42,21,42-21,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,13539,RENEW,,03/15/2019,05/07/2019,N,05/16/2019,07/15/2021,05/07/2019,05/08/2019,AAI,,,41.881994338,-87.639758685,"(41.88199433820508, -87.6397586848809)"
1817679-20180716,2598134,316217,1,"R & T CHICO, INC.",LONCARS,3201 E 92ND ST,CHICAGO,IL,60617,10,1,10-1,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1817679,RENEW,,05/15/2018,06/15/2018,N,07/16/2018,07/15/2020,06/15/2018,10/01/2018,AAI,,5,41.728189267,-87.546817851,"(41.72818926732291, -87.54681785120488)"
44937-20190716,2666533,86178,1,"SIMON'S TAVERN, INC.",SIMON'S TAVERN,5210 N CLARK ST 1ST #,CHICAGO,IL,60640,40,43,40-43,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,44937,RENEW,,05/15/2019,07/12/2019,N,07/16/2019,07/15/2021,07/12/2019,07/12/2019,AAI,,22,41.976533851,-87.668559876,"(41.97653385068455, -87.66855987630677)"
14599-20171016,2552517,27559,1,J M O WORLDWIDE INC,KEEPERS PUB,6232 W ADDISON ST  1ST,CHICAGO,IL,60634,38,28,38-28,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,14599,RENEW,,08/31/2017,10/13/2017,N,10/16/2017,10/15/2019,10/13/2017,10/16/2017,AAI,,,41.945818108,-87.782708338,"(41.94581810831251, -87.78270833812772)"
2263696-20180216,2573691,381872,1,EAST ROOM LTD.,EASY DOES IT,2352-2358 N MILWAUKEE AVE 2,CHICAGO,IL,60647,1,10,1-10,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2263696,RENEW,,12/15/2017,02/14/2018,N,02/16/2018,02/15/2020,02/14/2018,02/15/2018,AAI,,,41.923873095,-87.699162854,"(41.92387309514714, -87.69916285360124)"
1969398-20190816,2674453,343007,1,"4342 N. ELSTON II, INC.",Black Tooths,4342 N ELSTON AVE,CHICAGO,IL,60641,39,25,39-25,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1969398,RENEW,,06/15/2019,11/01/2019,N,08/16/2019,08/15/2021,11/01/2019,11/01/2019,AAI,,,41.959629404,-87.728028744,"(41.959629403548185, -87.72802874412305)"
51202-20170716,2530615,37865,1,"THE NEW SOME PLACE ELSE, INC.",S2 South Side Bar & Grill,11043 S ASHLAND AVE 1ST,CHICAGO,IL,60643,21,19,21-19,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,51202,RENEW,,05/15/2017,06/19/2017,N,07/16/2017,07/15/2019,06/19/2017,06/20/2017,AAI,,,41.692637091,-87.661711113,"(41.692637090930575, -87.66171111252139)"
1682167-20171216,2562235,302303,1,MITCHELL'S TAP INC.,MITCHELL'S TAP,3356 S HALSTED ST  1ST,CHICAGO,IL,60608,11,16,11-16,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1682167,RENEW,,10/15/2017,12/07/2017,N,12/16/2017,12/15/2019,12/07/2017,12/08/2017,AAI,,,41.833124492,-87.646308452,"(41.83312449199574, -87.64630845166404)"
2569707-20190125,2569707,409407,1,TIMELESS ENDEAVORS LLC,TAPSTER,2027 W NORTH AVE,CHICAGO,IL,60647,1,8,1-8,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2569707,ISSUE,11/29/2017,09/25/2018,09/25/2018,N,01/25/2019,07/15/2021,01/25/2019,01/25/2019,AAI,,33,41.910354197,-87.678634508,"(41.9103541969481, -87.67863450810742)"
1475-20181116,2623800,62520,1,"HIDEOUT INN, INC.",HIDEOUT,1354 W WABANSIA AVE 1ST,CHICAGO,IL,60622,32,46,32-46,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1475,RENEW,,09/15/2018,11/06/2018,N,11/16/2018,07/15/2021,11/06/2018,11/07/2018,AAI,,,41.913784407,-87.6624471,"(41.91378440726453, -87.66244709996673)"
15165-20181216,2628342,27692,1,GRACE LEAVITT LIQUORS CORP.,GRACE LEAVITT FIRE ESCAPE,2157 W GRACE ST 1ST,CHICAGO,IL,60618,47,4,47-4,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,15165,RENEW,,10/15/2018,02/19/2019,N,12/16/2018,07/15/2021,02/19/2019,03/26/2019,AAI,,,41.950337385,-87.683366374,"(41.950337385207895, -87.68336637393413)"
19420-20181216,2628062,7934,1,"THE VILLAGE TAP, INC.","THE VILLAGE TAP, INC.",2055 W ROSCOE ST 1,CHICAGO,IL,60618,32,15,32-15,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,19420,RENEW,,10/15/2018,12/06/2018,N,12/16/2018,02/15/2021,12/06/2018,12/07/2018,AAI,,,41.943081707,-87.680644053,"(41.94308170715916, -87.68064405309912)"
1042379-20181116,2623994,201658,1,MITCHELL M. SECHMAN,J & M TAP,957 N LEAVITT ST 1ST,CHICAGO,IL,60622,36,1,36-1,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1042379,RENEW,,09/15/2018,11/02/2018,N,11/16/2018,11/15/2020,11/02/2018,12/18/2018,AAI,,,41.899359657,-87.681896503,"(41.89935965685184, -87.68189650291991)"
47217-20170216,2502534,36471,1,"ALLEN GRAHAM VAN HULLE ENTERPRISES, INC.",THE LUCKY HORSESHOE LOUNGE,3169 N HALSTED ST 1ST,CHICAGO,IL,60657,44,21,44-21,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,47217,RENEW,,12/15/2016,01/27/2017,N,02/16/2017,02/15/2019,01/27/2017,01/27/2017,AAI,,8,41.939876223,-87.649116442,"(41.9398762229962, -87.64911644222865)"
1992038-20181116,2624457,296081,2,"SOUTH HALSTED STREET, LLC",PHD LIQUORS,1257 S HALSTED ST 1 37,CHICAGO,IL,60607,28,3,28-3,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1992038,RENEW,,09/15/2018,10/29/2018,N,11/16/2018,11/15/2020,10/29/2018,10/30/2018,AAI,,,41.865482274,-87.646720809,"(41.86548227444604, -87.64672080888894)"
1444569-20190216,2638552,268756,1,"S 2733, INC.",CASEY'S CORNER,2733 W DEVON AVE 1ST,CHICAGO,IL,60659,50,26,50-26,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1444569,RENEW,,12/15/2018,02/08/2019,N,02/16/2019,07/15/2021,02/08/2019,02/11/2019,AAI,,43,41.997469545,-87.69848682,"(41.997469544827794, -87.69848682019041)"
79076-20180616,2591436,86474,2,"THE WOODLAWN TAP, INC.",THE WOODLAWN TAP,1168 -1172 E 55TH ST 1ST,CHICAGO,IL,60615,5,3,5-3,2,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,79076,RENEW,,04/15/2018,09/10/2018,N,06/16/2018,07/15/2020,09/10/2018,09/10/2018,AAI,,,41.795173028,-87.59685084,"(41.79517302761119, -87.59685083960005)"
27815-20191016,2685491,30874,1,"BUON APPETITO, INC.",PARADISE CLUB,7068 W BELMONT AVE 1ST,CHICAGO,IL,60634,29,20,29-20,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,27815,RENEW,,08/15/2019,10/14/2019,N,10/16/2019,10/15/2021,10/14/2019,10/15/2019,AAI,,,41.938147542,-87.803863081,"(41.938147541640866, -87.80386308149528)"
38045-20190216,2637958,33576,1,"O SPOT, INC.",SCARLET BAR,3320 N HALSTED ST 1,CHICAGO,IL,60657,44,42,44-42,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,38045,RENEW,,12/15/2018,02/06/2019,N,02/16/2019,07/15/2021,02/06/2019,02/20/2019,AAI,,17,41.94247093,-87.649496781,"(41.942470929736956, -87.64949678051296)"
2621254-20191204,2621254,430337,1,"S LOOP CHICAGO DEVELOPMENT II, LLC",NEMA CHICAGO,1200 S INDIANA AVE 16,CHICAGO,IL,60605,34,32,34-32,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2621254,ISSUE,08/16/2018,03/26/2019,12/07/2018,N,12/04/2019,12/15/2021,12/04/2019,12/04/2019,AAI,,,41.867397876,-87.622700512,"(41.867397876393134, -87.6227005115827)"
12283-20181016,2617727,3772,1,EAST OF THE RYAN INC,"EAST OF THE RYAN,INC",914 E 79TH ST 1ST,CHICAGO,IL,60619,8,68,8-68,6,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,12283,RENEW,,08/15/2018,10/15/2018,N,10/16/2018,10/15/2020,10/15/2018,10/16/2018,AAI,,51,41.751431303,-87.602112125,"(41.7514313030561, -87.60211212497248)"
19886-20190816,2672726,28910,1,JANUSZ & HALINA LEWALSKI,BIM BOM,5226 W BELMONT AVE 1ST,CHICAGO,IL,60641,30,9,30-9,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,19886,RENEW,,06/15/2019,07/16/2019,N,08/16/2019,08/15/2021,07/16/2019,07/17/2019,AAI,,,41.938796108,-87.757802061,"(41.93879610777112, -87.75780206084183)"
46900-20170216,2502526,36369,1,"THE ELBO ROOM, INC.",THE ELBO ROOM,2871 N LINCOLN AVE,CHICAGO,IL,60657,32,8,32-8,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,46900,RENEW,,12/15/2016,02/15/2017,N,02/16/2017,02/15/2019,02/15/2017,02/16/2017,AAI,,27,41.934163264,-87.6607423,"(41.93416326415334, -87.66074230014898)"
2174-20180216,2570516,2680,1,"THE LODGE TAVERN, INC.",THE LODGE TAVERN,21 W DIVISION ST 1,CHICAGO,IL,60610,2,29,2-29,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2174,RENEW,,12/15/2017,01/26/2018,N,02/16/2018,02/15/2020,01/26/2018,01/29/2018,AAI,,,41.903817807,-87.629582141,"(41.90381780710421, -87.62958214133575)"
18385-20190616,2660017,28568,1,MARZEPOL INC,MARIO & SANDRA'S BAR & GRILL,3620 S CALIFORNIA AVE 1ST,CHICAGO,IL,60632,12,2,12-2,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,18385,RENEW,,04/15/2019,06/17/2019,N,06/16/2019,07/15/2021,06/17/2019,06/18/2019,AAI,,,41.827523002,-87.694890754,"(41.827523001547085, -87.69489075377746)"
2443322-20170227,2443322,403519,1,BJ BAR LLC,TOM'S BISTRO 750,750 W CORNELIA AVE 1ST,CHICAGO,IL,60657,46,24,46-24,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2443322,ISSUE,01/12/2016,07/25/2016,06/30/2016,Y,02/27/2017,03/15/2019,02/27/2017,02/27/2017,AAI,,8,41.945550693,-87.649049961,"(41.94555069309664, -87.6490499606871)"
1473732-20180516,2585939,264983,1,"G CUE, LTD.",G Cue Billiards,157 N MORGAN ST,CHICAGO,IL,60607,27,45,27-45,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1473732,RENEW,,03/15/2018,03/27/2018,N,05/16/2018,05/15/2020,03/27/2018,03/28/2018,AAI,,,41.884769921,-87.651967978,"(41.88476992124432, -87.6519679781963)"
9236-20171116,2556646,26052,1,"WESTERN TAP, INC.","Western Tap, Inc. dba O's Tap, Inc.",2044 N WESTERN AVE 1S,CHICAGO,IL,60647,1,20,1-20,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,9236,RENEW,,09/15/2017,10/30/2017,N,11/16/2017,11/15/2019,10/30/2017,11/09/2017,AAI,,33,41.918865899,-87.687598678,"(41.918865899183444, -87.68759867817441)"
2432786-20171229,2432786,402314,1,"BAR 22, LLC",BAR 22,2244 S MICHIGAN AVE 1ST AND 2ND,CHICAGO,IL,60616,3,3,3-3,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2432786,ISSUE,11/05/2015,02/05/2016,01/29/2016,Y,12/29/2017,01/15/2020,12/29/2017,12/29/2017,AAI,,,41.851579626,-87.623916951,"(41.851579625699785, -87.62391695140437)"
835-20171016,2551989,157,1,STEVE ZIEMEK,STEVE'S LOUNGE,13200 S BALTIMORE AVE,CHICAGO,IL,60633,10,17,10-17,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,835,RENEW,,08/31/2017,10/13/2017,N,10/16/2017,10/15/2019,10/13/2017,10/16/2017,AAI,,,41.655416651,-87.547290795,"(41.655416650555715, -87.54729079495272)"
35493-20180616,2591057,32848,1,"NASHVILLE MANAGEMENT, INC.",CHARLIES CHICAGO,3726 N BROADWAY,CHICAGO,IL,60613,46,44,46-44,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,35493,RENEW,,04/15/2018,06/07/2018,N,06/16/2018,06/15/2020,06/07/2018,08/27/2018,AAI,,8,41.949969438,-87.649020993,"(41.949969437633726, -87.64902099299884)"
2192996-20191216,2697061,376340,1,"2958 BOULEVARD, LLC",HUMBOLDT HAUS DELI & LIQUOR,2956-2958 W NORTH AVE 1ST 101,CHICAGO,IL,60647,26,32,26-32,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2192996,RENEW,,10/15/2019,12/12/2019,N,12/16/2019,12/15/2021,12/12/2019,01/07/2020,AAI,,,41.910285814,-87.701372685,"(41.91028581429125, -87.70137268454522)"
42283-20170516,2518832,55368,1,"PRIMERO, INC.",DUGAN'S,128 S HALSTED ST 1ST,CHICAGO,IL,60661,34,58,34-58,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,42283,RENEW,,03/15/2017,04/07/2017,N,05/16/2017,05/15/2019,04/07/2017,05/17/2017,AAI,,16,41.879579918,-87.647439954,"(41.87957991804082, -87.64743995410377)"
2484006-20171025,2484006,408980,1,ELSEWHERE LLC,THE MOONLIGHTER,3204-3206 W ARMITAGE AVE 1,CHICAGO,IL,60647,26,14,26-14,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2484006,ISSUE,08/10/2016,07/05/2017,05/08/2017,Y,10/25/2017,11/15/2019,10/25/2017,10/25/2017,AAC,05/01/2020,,41.917509716,-87.70721669,"(41.91750971586693, -87.70721668999688)"
1488903-20191116,2691800,274900,1,"CHRIS' PLACE, INC.",WEEGEE'S LOUNGE,3659 W ARMITAGE AVE,CHICAGO,IL,60647,26,15,26-15,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1488903,RENEW,,09/15/2019,11/08/2019,N,11/16/2019,11/15/2021,11/08/2019,11/08/2019,AAI,,,41.917143721,-87.719155803,"(41.91714372056658, -87.7191558027353)"
68172-20190616,2659902,20937,1,"KAZIMIERZANKA, INC.",KAZIMIERZANKA,4785 S ARCHER AVE,CHICAGO,IL,60632,14,13,14-13,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,68172,RENEW,,04/15/2019,05/28/2019,N,06/16/2019,07/15/2021,05/28/2019,05/29/2019,AAI,,39,41.806547401,-87.71630467,"(41.80654740106753, -87.71630466982813)"
2483819-20180228,2483819,408888,1,SIX NINE FOUR LLC,THE DANDY CROWN,694 N MILWAUKEE AVE 1-2,CHICAGO,IL,60642,27,1,27-1,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2483819,ISSUE,08/05/2016,06/21/2017,05/17/2017,Y,02/28/2018,02/15/2021,02/28/2018,02/28/2018,AAI,,29,41.894229784,-87.652520708,"(41.89422978422928, -87.65252070814081)"
37088-20190516,2654220,64048,3,"AT THE TRACKS, LTD",JEFFERSON TAP AND GRILLE AND THE LOFT,323-325 N JEFFERSON ST 1,CHICAGO,IL,60661,34,18,34-18,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,37088,RENEW,,03/15/2019,04/10/2019,N,05/16/2019,07/15/2021,04/10/2019,04/11/2019,AAI,,,41.887531657,-87.642677932,"(41.88753165653888, -87.64267793249394)"
39501-20170416,2512822,33962,1,"DIGGER'S PUB, INC.",Frank's,2503 N CLARK ST 1ST,CHICAGO,IL,60614,43,27,43-27,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,39501,RENEW,,02/15/2017,03/17/2017,N,04/16/2017,04/15/2019,03/17/2017,03/17/2017,AAI,,23,41.927947483,-87.641725773,"(41.9279474829532, -87.64172577279659)"
2232744-20190616,2660744,245185,2,"75TH STREET ENTERTAINMENT, INC.",CLUB ESCAPE,1530 E 75TH ST,CHICAGO,IL,60619,8,50,8-50,3,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2232744,RENEW,,04/15/2019,06/14/2019,N,06/16/2019,07/15/2021,06/14/2019,06/18/2019,AAI,,42,41.758864314,-87.587219247,"(41.75886431411593, -87.58721924748251)"
9304-20170616,2524548,26066,1,"SYRENA'S BALTIC LOUNGE, INC.",SYRENA'S BALTIC LOUNGE,4276 S ARCHER AVE 1,CHICAGO,IL,60632,12,23,12-23,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,9304,RENEW,,04/15/2017,06/06/2017,N,06/16/2017,06/15/2019,06/06/2017,06/06/2017,AAC,09/07/2017,39,41.815735597,-87.701794146,"(41.81573559698216, -87.70179414597955)"
2492137-20170308,2492137,404550,1,"JALARAM FOODS AND LIQUOR, INC.",BRISTOL DELI & LIQUOR,3084-3086 N MILWAUKEE AVE,CHICAGO,IL,60618,31,25,31-25,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2492137,ISSUE,09/19/2016,12/21/2016,12/01/2016,N,03/08/2017,03/15/2019,03/08/2017,03/08/2017,AAI,,,41.937109113,-87.72082349,"(41.937109112504686, -87.72082349029948)"
1134-20180816,2603099,24163,1,"NEWARK INN, INC.",NEWARK NOOK,6443 N NEWARK AVE 1ST,CHICAGO,IL,60631,41,16,41-16,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1134,RENEW,,06/15/2018,07/12/2018,N,08/16/2018,10/15/2020,07/12/2018,07/13/2018,AAI,,,41.998096263,-87.798942887,"(41.998096263072426, -87.79894288709976)"
57303-20170816,2537821,40222,1,6202 NORTH BROADWAY CORPORATIO,SOVEREIGN LIQUORS,6202 N BROADWAY  1ST,CHICAGO,IL,60660,48,50,48-50,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,57303,RENEW,,06/15/2017,07/07/2017,N,08/16/2017,08/15/2019,07/07/2017,07/10/2017,AAI,,26,41.994696317,-87.660557069,"(41.99469631711613, -87.6605570687782)"
1176-20170216,2501866,224,1,FRIAR TUCK INC.,FRIAR TUCK INC.,3010 N BROADWAY  1ST,CHICAGO,IL,60657,44,6,44-6,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1176,RENEW,,12/15/2016,02/06/2017,N,02/16/2017,02/15/2019,02/06/2017,02/07/2017,AAI,,8,41.936824133,-87.644439454,"(41.93682413326325, -87.64443945442758)"
2026836-20181016,2617908,7318,2,CHECKERBOARD PRODUCTIONS INC,BUDDY GUY'S LEGENDS,700 S WABASH AVE 1 & 2,CHICAGO,IL,60605,4,18,4-18,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2026836,RENEW,,08/15/2018,11/27/2018,N,10/16/2018,10/15/2020,11/27/2018,11/28/2018,AAI,,,41.873059617,-87.626111588,"(41.87305961703914, -87.62611158755108)"
46901-20190216,2638000,36369,1,"THE ELBO ROOM, INC.",THE ELBO ROOM,2871 N LINCOLN AVE,CHICAGO,IL,60657,32,8,32-8,19,1472,Music and Dance,916,Music and Dance,46901,RENEW,,12/15/2018,01/31/2019,N,02/16/2019,07/15/2021,01/31/2019,02/01/2019,AAI,,27,41.934163264,-87.6607423,"(41.93416326415334, -87.66074230014898)"
30544-20170416,2512469,14157,2,"PRESMOR, INC.",ZELLA,1983 N CLYBOURN AVE 1ST,CHICAGO,IL,60614,2,10,2-10,18,1472,Music and Dance,916,Music and Dance,30544,RENEW,,02/15/2017,04/03/2017,N,04/16/2017,04/15/2019,04/03/2017,04/04/2017,AAI,,,41.917323759,-87.658247451,"(41.91732375905186, -87.65824745106991)"
25041-20170616,2524106,10216,1,THE NEIGHBORHOOD TAP INC.,NEIGHBORHOOD TAP INC.,4455 W 55TH ST,CHICAGO,IL,60632,13,7,13-7,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,25041,RENEW,,04/15/2017,05/19/2017,N,06/16/2017,06/15/2019,05/19/2017,05/22/2017,AAI,,,41.792990023,-87.735181853,"(41.79299002317134, -87.73518185266693)"
44962-20170716,2530176,11120,1,"HAK SA, INC.",ATMOSPHERE,5355 N CLARK ST 1ST,CHICAGO,IL,60640,48,43,48-43,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,44962,RENEW,,05/15/2017,06/25/2017,N,07/16/2017,07/15/2019,06/25/2017,06/26/2017,AAI,,22,41.979667313,-87.668128468,"(41.97966731313224, -87.66812846762794)"
28575-20180716,2596959,63674,1,"FRANK CULJAK, INC.",FRANK'S TAP & GRILL,9621 S COMMERCIAL AVE  1,CHICAGO,IL,60617,10,45,10-45,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,28575,RENEW,,05/15/2018,06/27/2018,N,07/16/2018,07/15/2020,06/27/2018,06/28/2018,AAI,,,41.720283389,-87.550898013,"(41.72028338906699, -87.55089801300306)"
45576-20170216,2502512,35870,1,"TOKYO ENTERPRISES, LTD.",PARROTS BAR & GRILL,754-756 W WELLINGTON AVE 1ST,CHICAGO,IL,60657,44,6,44-6,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,45576,RENEW,,12/15/2016,01/10/2017,N,02/16/2017,02/15/2019,01/10/2017,01/11/2017,AAI,,8,41.936500263,-87.648927506,"(41.936500263308446, -87.64892750557354)"
